,ABF,AAL,ADM,AHT,ANTO,AVV,AZN,BA,BARC,BATS,BDEV,BKG,BLND,BNZL,BP,BRBY,BT-A,CCL,CDI,CNA,CPG,CRDA,CRH,DCC,DGE,DRX,DSG,EXPN,FERG,FRES
10/06/2015,3070,1005.345215,1458,1155,736,1553.841309,4281,492.6000061,267.1499939,3434,608,3137,831,1880,443.5499878,1667,447.1000061,3169,2.849999905,266.2000122,1170.000488,3126.272949,1842,5140,1892,373,115.5,1230,4370.001953,737.5
11/06/2015,3095,1002.856689,1474,1154,727.5,1578.709229,4272,490.7000122,268.75,3445,616,3172,850,1881,446.7999878,1677,446.8500061,3171,2.829999924,267,1167.920532,3137.307129,1885,5155,1908.5,376.2000122,115.5,1236,4410.112793,736
12/06/2015,3051,1001.363586,1454,1134,732,1538.599731,4211,489.1000061,269.7000122,3417.5,611,3172,837.5,1868,437.6000061,1660,453.5,3146,2.779999971,263.2999878,1158.560547,3083.409424,1845,5145,1896.5,376,115.5,1229,4377.390625,737
15/06/2015,3013,989.8170776,1429,1127,728,1569.885132,4149,482,264.9500122,3411.5,596,3114,833,1847,435.0499878,1648,452.5499878,3108,2.694999933,262,1159.600464,3062.508301,1830,5040,1874.5,372.8999939,115.5,1210,4346.779785,733.5
16/06/2015,3023,967.7194214,1428,1097,712.5,1550.632568,4170,481.2000122,263.6499939,3511,609.5,3158,833,1847,432.3999939,1649,445.25,3108,2.609999895,267.3999939,1157.520508,3074.603516,1829,5065,1869.5,367,115.5,1214,4349.946289,720
17/06/2015,3026,961.1497803,1413,1100,711,1536.193115,4158.5,473.2000122,261.8999939,3503,618.5,3481,812.5,1829,435,1632,450.7999878,3082,2.650000095,270.5,1147.120483,3083.409424,1834,5085,1881,370,115.5,1179,4355.224121,712
18/06/2015,3003,986.1340942,1420,1100,717,1525.764648,4193,472.3999939,261.5499878,3556,621,3376,814.5,1850,434.4500122,1622,451.1000061,3124,2.640000105,275.1000061,1151.280518,3082.348633,1847,5070,1898,358.7000122,114.5,1181,4359.446289,727
19/06/2015,3050,982.0529785,1435,1120,713,1541.006348,4189,474.3999939,265.75,3547,624.5,3405,812.5,1846,431.3500061,1646,454.25,3168,2.657500029,276.2999878,1150.240479,3082.348633,1857,5065,1879,359.5,108.5,1187,4382.668457,712.5
22/06/2015,3094,990.513916,1449,1144,715.5,1540.204102,4242,479,272.4500122,3593.5,640,3451,824.5,1891,439.3999939,1664,465,3288,2.690000057,279.8999939,1160.640503,3130.729004,1914,5090,1907,364.2999878,108.5,1218,4449.168457,703.5
23/06/2015,3064,992.1065063,1443,1148,722,1545.017212,4273.5,474.2999878,272.4500122,3579.5,632.5,3395,829,1852,438.9500122,1667,468.1000061,3258,2.700000048,281.1000061,1163.760498,3139.429199,1927,5080,1932,369,109.5,1218,4501.946289,710.5
24/06/2015,3035,1003.35437,1431,1157,721,1514.534058,4250,480.3999939,274.4500122,3591,618,3306,820.5,1838,442.1000061,1677,463.3999939,3344,2.667500019,279.7999878,1157.520508,3111.949707,1902,5085,1926,367.1000061,109.5,1210,4509.335449,714.5
25/06/2015,3024,990.215271,1408,1144,719.5,1517.742798,4183,475.3999939,272.8999939,3556,635.5,3389,818.5,1811,442.2999878,1654,461.2000122,3343,2.69749999,276.8999939,1138.800537,3096.565674,1883,5105,1920,368.6000061,109.5,1204,4475.557617,707
26/06/2015,2987,955.1774902,1408,1132,712.5,1510.523071,4193.5,468.2000122,272.3500061,3546.5,627,3362,814,1787,437.5499878,1629,464.1499939,3352,2.690000057,274.1000061,1133.600464,3116.406006,1859,5080,1899,366,109.5,1193,4427.001953,698
29/06/2015,2927,944.1286011,1393,1104,705,1465.600464,4096.5,462.7000122,264.25,3475.5,617,3313,803,1759,427.5499878,1587,459.7000122,3294,2.700000048,269.7999878,1115.920532,3051.580322,1809,5030,1855.5,355.6000061,107.5,1175,4345.724121,700.5
30/06/2015,2871,914.2669067,1387,1099,689.5,1450.358765,4019,451.2000122,260.5,3415,614.5,3346,793.5,1738,420.1499939,1571,450.2000122,3249,2.748749971,263.7999878,1095.120483,3024.101074,1786,5000,1841,348.2000122,107.5,1159,4288.724121,694
01/07/2015,2921,905.9055786,1393,1101,680.5,1516.138428,4120.5,457.2000122,266.5499878,3499,632,3392,808,1771,419.1499939,1591,456.25,3313,2.704999924,263.7999878,1116.960449,3052.641113,1814,5150,1874,354.5,108.5,1177,4306.668457,690.5
02/07/2015,2907,913.9683228,1406,1059,684.5,1463.193848,4190,453.2999878,266.3999939,3495,635,3393,801,1748,437.3999939,1559,456.25,3316,2.74000001,267.1000061,1109.680542,3041.713135,1818,5110,1886,363.7999878,109.5,1178,4275.001953,688
03/07/2015,2892,898.2410889,1399,1074,682,1464.79834,4167,452.2999878,262.9500122,3481.5,639.5,3391,807,1743,434.3999939,1554,453.7999878,3310,,265.7999878,1098.240479,3029.61792,1811,5090,1887,356.7999878,109.5,1171,4246.501953,683
06/07/2015,2912,879.1295776,1391,1051,669,1446.3479,4149,454.2999878,258.7999878,3485,646,3395,799,1737,429.5,1535,446.7999878,3312,2.808749914,267.3999939,1106.560547,3013.066895,1780,5030,1878,356,111,1151,4216.946289,687
07/07/2015,2870,828.4641724,1385,1035,642.5,1382.974854,4178,445.5,252.1499939,3462,630.5,3335,805,1719,418.5499878,1506,438.2999878,3290,2.74000001,259.7999878,1103.440552,2949.408203,1730,4973,1858,353.8999939,111,1139,4144.112793,655.5
08/07/2015,2931,841.7028809,1405,1038,644,1378.161743,4194.5,460.8999939,257.2999878,3529.5,594.5,3101,801,1732,423.2000122,1538,440.2999878,3336,2.730000019,260.5,1119.040527,2955.986328,1754,4939,1868,254.6000061,108.5,1129,4243.334961,665
09/07/2015,3080,855.2401733,1411,1053,650,1398.216553,4222,467.2000122,261.1499939,3564.5,620.5,3224,814.5,1752,426.0499878,1563,450.3999939,3360,2.756249905,266.1000061,1130.480469,2997.682617,1796,5050,1888.5,273.2999878,108.5,1157,4371.057617,669.5
10/07/2015,3093,859.0227051,1433,1050,657,1399.018677,4284.5,473.8999939,268.0499878,3626.5,631.5,3279,824,1758,427,1592,455.1499939,3389,2.74000001,271.7000122,1149.200439,3075.770508,1846,5100,1925.5,267,108.5,1190,4435.446289,672
13/07/2015,3135,874.1525879,1472,1054,667,1422.282227,4331,484.2999878,273.7000122,3617,641.5,3351,838,1775,428.7999878,1613,460.1499939,3473,2.809999943,275.7999878,1158.560547,3098.793701,1865,5250,1929,261.7999878,108.5,1204,4478.724121,671.5
14/07/2015,3133,865.4926758,1478,1069,658,1398.216553,4345,483,276,3639.5,634.5,3268,838.5,1786,429.1499939,1620,463.1000061,3486,2.835000038,277.2999878,1168.960449,3083.409424,1862,5245,1942,257.3999939,108.5,1200,4496.668457,676.5
15/07/2015,3125,870.3701172,1479,1057,654.5,1415.0625,4343.5,485.2000122,278.0499878,3653,640.5,3284,837.5,1785,427.1000061,1578,469.4500122,3470,2.785000086,280.2999878,1167.920532,3098.793701,1861,5240,1945.5,256.2999878,108.5,1202,4543.113281,676.5
16/07/2015,3170,886.1968994,1486,1078,658.5,1421.47998,4336.5,485.3999939,280,3659.5,644,3318,842,1797,422,1583,472.2999878,3478,2.789999962,281.8999939,1174.160522,3124.044922,1882,5265,1949.5,259,108.5,1217,4627.557617,668.5
17/07/2015,3187,873.3563232,1471,1079,651,1421.47998,4315,482.3999939,280.1000061,3651,635.5,3252,846.5,1814,416.9500122,1595,477.8999939,3485,2.815000057,281.8999939,1171.040527,3113.116943,1863,5200,1938.5,256.7999878,110.5,1222,4587.446289,658
20/07/2015,3202,863.3029175,1453,1068,641,1809.739746,4347.5,481.6000061,280.8500061,3651,641.5,3289,847,1810,416.6000061,1601,479.1499939,3484,2.83375001,283,1170.000488,3071.314453,1862,5145,1931.5,262,110.5,1225,4580.057617,629
21/07/2015,3204,857.7286987,1518,1043,648,1808.937622,4335.5,473.3999939,283.1499939,3659.5,625.5,3233,840,1797,414,1585,476.5,3476,2.79124999,279.3999939,1160.640503,3242.768311,1861,5070,1928,272.1000061,110.5,1218,4551.557617,652
22/07/2015,3193,809.7507935,1504,1007,627.5,1797.707031,4281,469.7999878,281.3999939,3592.5,625,3248,836,1790,406.6000061,1559,469.5,3473,2.684999943,276.8999939,1147.120483,3294.437744,1876,5020,1917,270.6000061,110.5,1182,4496.668457,635
23/07/2015,3174,802.6834717,1506,974.5,628.5,1808.135376,4293.5,464.8999939,281.75,3579.5,628,3311,828,1780,401,1559,463.7999878,3493,2.724999905,274.8999939,1140.880493,3341.651123,1899,5020,1907,261.5,114.5,1184,4495.613281,633.5
24/07/2015,3180,774.4144287,1493,940,589,1845.036255,4253.5,461.8999939,282.1499939,3550,617.5,3269,829,1761,394.7000122,1540,462.2999878,3405,2.730000019,271.8999939,1135.680542,3314.171875,1886,5005,1860,254.6999969,114.5,1185,4436.501953,618.5
27/07/2015,3119,769.0393066,1466,937.5,573,1804.926758,4190.5,458.7000122,276.7999878,3512,607.5,3244,823,1791,387.2999878,1516,461.7999878,3350,2.640000105,273.7000122,1124.240479,3264.730469,1840,4920,1819.5,252.5,112.5,1149,4385.834961,625.5
28/07/2015,3148,792.9287109,1496,955.5,586,1790.487305,4170,460.7000122,279.6000061,3551.5,614,3260,829.5,1791,392.6499939,1551,465.6000061,3361,2.756249905,271.3999939,1129.440552,3238.418213,1850,4990,1819,277.3999939,112.5,1155,4404.834961,630
29/07/2015,3151,809.8502808,1491,965.5,585,1776.047852,4191,469.6000061,284.6000061,3680.5,622.5,3273,835.5,1804,398.6000061,1560,473.5,3433,2.630000114,275.2000122,1069.120483,3293.270752,1888,5055,1839.5,285.3999939,112.5,1180,4452.335449,646
30/07/2015,3159,801.9868164,1468,964,580.5,1792.893799,4319.5,473.1000061,287.0499878,3740,625.5,3298,829.5,1820,401,1564,467.9500122,3376,2.688750029,266.6000061,1072.240479,3283.403564,1879,5050,1811,288.8999939,112.5,1176,4443.890625,645
31/07/2015,3224,807.4614258,1481,981.5,567,1768.828125,4320,480.2000122,288.9500122,3801,635,3369,841,1834,395.4500122,1609,464.4500122,3552,,266.5,1066.000488,3340.590088,1907,5060,1789.5,298.2999878,112,1201,4492.446289,647
03/08/2015,3244,775.40979,1490,965,568,1733.53186,4342,476.1000061,288.2000122,3785,631.5,3341,844,1840,391.4500122,1601,469.2000122,3492,2.69749999,265.5,1059.760498,3366.902344,1922,5050,1797,301.8999939,112,1204,4474.501953,633
04/08/2015,3240,780.8845215,1505,950,574.5,1687.004761,4385,474,282.1499939,3821,629,3368,850.5,1836,390.3999939,1595,469.5,3489,2.599999905,269.3999939,1070.160522,3383.453613,1935,5060,1790,307.3999939,112,1203,4488.224121,645
05/08/2015,3237,794.421814,1506,966,591,1703.85083,4424.5,473.5,282,3828.5,641,3391,860.5,1840,395.0499878,1613,467.5499878,3521,2.683749914,271,1071.200439,3395.548828,1957,4962,1821,314.2000122,112,1216,4485.057617,648
06/08/2015,3220,771.826416,1501,955.5,580,1727.114258,4412.5,471.5,282,3830,651,3466,867.5,1844,383.2000122,1608,470.2999878,3500,2.683749914,271.3999939,1078.480469,3383.453613,1934,5000,1838,318.7000122,112,1199,4481.890625,640.5
07/08/2015,3211,796.81073,1481,956,589.5,1775.245728,4320.5,471.5,281.25,3805,647,3484,870,1849,385.6000061,1608,465.2999878,3485,2.684999943,271.1000061,1084.720459,3358.096191,1941,4957,1827,318.8999939,112,1191,4448.112793,638
10/08/2015,3227,804.6743164,1470,969,594,1764.817261,4358,473.1000061,282.6000061,3822.5,654,3532,874,1855,385.5,1607,471.6000061,3524,2.683749914,272.2999878,1092.000488,3399.898682,1961,5010,1829.5,323.7000122,112.5,1197,4510.390625,649.5
11/08/2015,3211,771.229187,1458,975,572,1772.839111,4341,467.5,278.3500061,3774,643.5,3540,866.5,1845,380.5,1536,465.3999939,3480,2.619999886,270.3999939,1075.360474,3381.225586,1951,4995,1808.5,323.7999878,112.5,1174,4523.057617,653
12/08/2015,3179,766.4512939,1433,978,574,1727.916504,4288.5,460,271.1499939,3707.5,633,3476,858.5,1827,383.6000061,1482,461.3999939,3426,2.599999905,268.3999939,1063.920532,3355.974365,1899,4930,1775,325.5,113.5,1155,4413.279785,661.5
13/08/2015,3228,761.3748169,1456,951,572.5,1738.344849,4273.5,467.2000122,275.5499878,3731,641.5,3417,863.5,1851,383.1499939,1484,454.3500061,3484,2.683749914,267.7000122,1078.480469,3418.572021,1963,4997,1762,325.1000061,113.5,1157,4448.112793,669.5
14/08/2015,3254,753.3120728,1440,952,569.5,1755.190918,4247.5,468.2999878,274.3500061,3721,653,3442,871,1862,379.25,1490,456.2000122,3470,2.663749933,267.7999878,1083.680542,3447.112305,1951,5025,1775.5,311.2999878,112.5,1160,4440.724121,666.5
17/08/2015,3277,751.7194824,1471,952,573.5,1746.366821,4278,468.7999878,273.9500122,3726.5,653,3456,877,1855,378.1499939,1492,455.4500122,3509,2.658750057,268.8999939,1077.440552,3409.765869,1969,5020,1772,312,112.5,1162,4538.891113,671
18/08/2015,3276,738.4807739,1466,950,561.5,1761.608398,4310,467.7999878,274.0499878,3709,640.5,3459,872,1849,373.75,1476,454.4500122,3497,2.592499971,268.1000061,1079.520508,3395.548828,1960,5025,1767,305.5,112.5,1158,4572.668457,659.5
19/08/2015,3222,706.1306152,1522,911.5,552,1739.949341,4240,459.5,267.8999939,3657,640,3460,858,1825,367.5,1441,447.1499939,3450,2.589999914,263.5,1068.080444,3330.723145,1917,4971,1745,293.8999939,112.5,1130,4527.279785,648
20/08/2015,3211,737.0872192,1587,912.5,571.5,1703.85083,4185.5,456.8999939,265.1499939,3582.5,631,3439,858.5,1821,369.6000061,1417,446.1000061,3358,2.648750067,264.6000061,1072.240479,3260.380371,1895,4951,1740,293.7999878,112.5,1122,4443.890625,684.5
21/08/2015,3113,729.4227295,1561,892,563,1670.96106,4054,444.7000122,256.7999878,3499.5,611,3316,845.5,1785,357.2000122,1403,435.7000122,3209,2.569999933,257.1000061,1055.600464,3154.813232,1806,4790,1684.5,287.2999878,112.5,1090,4308.779785,681.5
24/08/2015,3032,657.1572876,1505,883,533,1607.588013,3903.5,432,244.6999969,3355.5,590,3140,799.5,1671,331.0499878,1341,414.2000122,3092,2.460000038,240.5,1030.640381,3030.678955,1736,4620,1640,270.3999939,111.5,1049,4178.946289,644
25/08/2015,3127,680.5490112,1547,922.5,579.5,1650.90625,3970,444.8999939,256.3500061,3425,624,3302,822,1706,335.3500061,1392,431.5499878,3198,2.528749943,243.8000031,1060.800537,3182.29248,1805,4753,1673,278.5,110,1088,4311.946289,639.5
26/08/2015,3097,661.2384033,1506,902,561.5,1647.69751,3922.5,436.7999878,252,3405.5,613,3234,808.5,1687,331.2000122,1347,427.1499939,3189,2.528749943,236.1000061,1042.080444,3088.926514,1800,4671,1658.5,278.5,110,1064,4269.724121,594.5
27/08/2015,3181,722.9526978,1542,937.5,611.5,1654.917236,4084,445.8999939,262.6000061,3465,631,3324,824,1713,351.2000122,1402,433.6499939,3318,2.503750086,241.3999939,1063.920532,3131.790039,1893,4785,1695,288.2000122,109.5,1091,4379.501953,612.5
28/08/2015,3202,737.5848999,1550,945.5,609,1736.740601,4120,452.2000122,261.4500122,3479,639.5,3372,820,1739,360.5,1411,437.3500061,3320,2.25,243.1999969,1076.400513,3177.942383,1922,4859,1730,292.6000061,109.5,1109,4440.724121,620.5
31/08/2015,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,
01/09/2015,3129,681.2457886,1516,917,574.5,1652.51062,4033.5,444.6000061,253.1499939,3391,623.5,3284,803.5,1718,349.3999939,1341,421.1499939,3246,2.200000048,237,1059.760498,3131.790039,1880,4794,1691,279.7000122,109.5,1075,4324.612793,601.5
02/09/2015,3153,680.6484985,1540,988,577.5,1636.466919,4117,445.3999939,253.8000031,3392.5,635,3359,817.5,1724,345.2999878,1351,426.9500122,3292,2.150000095,236.5,1060.800537,3132.851074,1857,4895,1703.5,280.6000061,109.5,1075,4397.446289,598.5
03/09/2015,3197,721.6586914,1559,1013,596.5,1642.082153,4247.5,452.7999878,257.2999878,3450.5,641,3430,822,1753,355.8500061,1393,432,3383,2.160000086,238.3000031,1067.040527,3138.368164,1874,4890,1713.5,278.5,109.5,1096,4459.724121,622
04/09/2015,3139,665.4191284,1549,977.5,564.5,1599.56604,4181.5,442.8999939,250.8999939,3384.5,631,3399,803.5,1724,337.8999939,1343,422.4500122,3327,2.190000057,233.3999939,1053.520508,3075.770508,1849,4829,1697.5,274.6000061,109.5,1052,4399.557617,596
07/09/2015,3113,674.5767212,1551,981,607,1650.104126,4219,440.5,253,3400,634,3380,802.5,1732,336,1360,425.8500061,3326,,233.3999939,1052.480469,3094.443604,1875,4850,1699,272.8999939,109.5,1060,4417.501953,602.5
08/09/2015,3116,700.6558838,1584,974.5,610,1669.356567,4255.5,443.7999878,258.5,3410.5,637,3455,813.5,1743,340.2000122,1380,432.0499878,3342,2.164999962,235.8999939,1060.800537,3125.211914,1916,4867,1711,274.8999939,109.5,1062,4429.112793,619
09/09/2015,3176,739.4761963,1614,990.5,615,1715.883545,4268,449.7000122,262.5,3469.5,638,3478,824,1758,342.5,1398,436.8500061,3407,2.182499886,238.3000031,1079.520508,3121.923096,1943,4901,1739.5,273.2000122,109.5,1075,4459.724121,618
10/09/2015,3146,713.6954956,1540,1018,604.5,1690.213623,4290.5,443.2000122,258.6000061,3439.5,659,3480,826,1749,335.2999878,1388,432.1000061,3374,2.125,232.1999969,1067.040527,3111.949707,1919,4888,1728.5,266,109.5,1059,4420.668457,607
11/09/2015,3086,715.0891113,1534,1009,607.5,1700.641968,4285.5,451.7000122,258.4500122,3424,654,3470,812,1755,333.5,1376,422.6499939,3385,2.174999952,229,1058.720459,3097.732666,1910,4820,1716,259.7000122,108.5,1045,4430.168457,595.5
14/09/2015,3050,713.5960083,1530,993,592.5,1699.037598,4284.5,450.5,254.5,3423,656.5,3495,804,1738,332,1374,423.5,3420,2.079999924,227.8999939,1051.440552,3063.675293,1885,4805,1724,262.2000122,108.5,1035,4386.890625,591.5
15/09/2015,3105,731.8117065,1536,999,605.5,1719.894653,4328,453.3999939,259.6499939,3472.5,653.5,3473,802,1747,338.7000122,1405,421.5499878,3415,2.099999905,229.3000031,1048.320557,3053.80835,1913,4792,1745,267.2000122,108.5,1053,4447.057617,588
16/09/2015,3138,745.8466797,1539,1013,604.5,1747.971191,4323,451.7999878,262.5,3575,655.5,3462,806,1768,345.8500061,1415,426.3999939,3492,2.069999933,234.8999939,1058.720459,3055.93042,1908,4800,1777.5,273.7000122,95.5,1070,4484.001953,606.5
17/09/2015,3184,732.0106812,1528,1003,589.5,1747.168945,4270.5,444.1000061,260.4500122,3578,658,3477,805.5,1759,345.7000122,1394,419,3494,2.079999924,232.1000061,1075.360474,3020.812012,1908,4805,1782.5,272.2000122,86.5,1064,4444.946289,590
18/09/2015,3139,716.6817017,1519,981,579.5,1755.190918,4370,440.3999939,253.25,3571,652,3395,812.5,1739,333.4500122,1378,415,3460,2.147500038,228.3999939,1073.280518,2961.503418,1873,4832,1764.5,279.2000122,79,1055,4365.779785,610
21/09/2015,3175,691.6973877,1526,964.5,565.5,1751.982178,4379,438.1000061,254.8999939,3558.5,651.5,3419,814.5,1746,333.5499878,1361,413.5,3506,2.089999914,226.1999969,1070.160522,3013.066895,1862,4833,1768.5,278,80,1058,4457.612793,597
22/09/2015,3100,645.1130981,1475,943.5,524.5,1692.620117,4165.5,425.5,246.6499939,3459,638,3317,805,1707,325.2000122,1331,404,3333,2.049999952,221.5,1052.480469,2931.795898,1806,4680,1716.5,266.1000061,80,1031,4342.557617,596.5
23/09/2015,3140,655.0670166,1500,955,524.5,1719.894653,4224,431.3999939,248.1999969,3514.5,651.5,3408,823.5,1728,329.4500122,1343,412.1499939,3467,2.069999933,223.5,1066.000488,2955.986328,1833,4774,1733,259.2999878,80,1035,4448.112793,600.5
24/09/2015,3151,621.7213745,1478,930,511.5,1707.861694,4206,429,246.4499969,3535,650,3423,825,1734,322.8999939,1333,408.0499878,3404,2.075000048,220.1999969,1058.720459,2955.986328,1759,4777,1713.5,240.1000061,80,1022,4343.612793,621
25/09/2015,3241,611.8670044,1507,949.5,506,1730.322998,4330,440,254.9499969,3618,662.5,3460,846,1784,333.2999878,1375,420.5,3481,2.079999924,223.6999969,1083.680542,3020.812012,1823,4910,1750,242.6000061,82.5,1061,4461.835449,618.5
28/09/2015,3251,550.15271,1475,930.5,481,1689.411377,4180,444.5,245.1999969,3555.5,660,3460,832,1776,323.0499878,1335,416.4500122,3371,2.049999952,220.1999969,1063.920532,2953.758301,1759,4846,1735,234.3999939,82.5,1037,4411.168457,602
29/09/2015,3205,540.5969849,1455,908,491.7000122,1604.379272,4129.5,436.8999939,239,3521,637.5,3335,821.5,1739,326.2000122,1316,413.25,3312,2.029999971,222.8000031,1055.600464,2918.639893,1700,4842,1718,237.6000061,77.5,1031,3859.112793,596.5
30/09/2015,3340,548.3610229,1502,930,499.7000122,1633.258057,4181.5,447.7000122,244.1499939,3643,644.5,3340,838.5,1770,334,1368,419.6000061,3423,2.069999933,229.1999969,1095.120483,2976.887451,1741,4989,1770.5,244,77.5,1058,4072.335205,591.5
01/10/2015,3353,552.4420776,1497,923,501,1658.928223,4161,443.6000061,247.1499939,3588.5,645.5,3378,828.5,1792,342.25,1351,420.25,3414,2.112499952,221.5,1097.200439,3008.716797,1728,5015,1765.5,247.1000061,77.5,1075,3992.112793,604.5
02/10/2015,3367,551.048584,1493,930,509.5,1659.730347,4168,445.2000122,248.5500031,3634.5,636.5,3328,837,1804,351.4500122,1360,420.5499878,3367,2.05250001,225,1094.080444,2985.587402,1711,5015,1782.5,251.3000031,77.5,1034,3881.279541,633.5
05/10/2015,3430,576.8292236,1509,966.5,537.5,1704.652954,4247.5,459.3999939,256.2000122,3679.5,645,3374,857.5,1846,368,1406,430.2999878,3440,2.125,230,1120.080444,3039.485107,1768,5090,1810.5,262.2000122,78.5,1072,3954.112793,652.5
06/10/2015,3430,601.4154053,1519,980.5,537,1698.235474,4201,461.1000061,255.3500061,3702.5,651.5,3408,853,1860,378.1000061,1435,432.6000061,3443,,229.8999939,1121.120483,3051.580322,1774,5095,1819,250,78.5,1076,4015.335205,672.5
07/10/2015,3372,661.4375,1506,986.5,576.5,1673.367554,4112,462.7999878,255.75,3726,640.5,3295,833,1857,387,1455,428.25,3285,2.069999933,236.1999969,1112.800537,2990.043701,1763,4973,1793.5,263.8999939,78.5,1084,3958.334961,676
